code_a,name_a,iso_a,code_b,name_b,iso_b,water_type,water_body,has_bridge,adds_edge,border_km,adjudication,verification_tier,source
COG006,Lekoumou,COG,COG008,Niari,COG,river,"Mpoukou, Louessé and Niari rivers",False,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research water-only, judge land); deterministic gap measurement (longest uncovered run 15.4 km); maintainer map ruling 2026-09-14 under Standard M; bridge: passes unknown: osm-screen no; adversarial-recheck no (The 2017 Congo road catalogue lists RD28 on each side only as reaching 'Riv. Mpo); bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units; ba1 border arc and edge screens 2026-09-22: left the set 2026-09-21 (gs1: no screen nominated it), nominated again by the HydroRIVERS screen on the frozen border arc (0.5023), re-adjudicated (cross-vendor two-pass: GPT-5.6 Sol research water-only + Sonnet-5 adversarial judgment land + deterministic gap measurement; the research's legal source is the 2002 forestry decree's zone limit), maintainer map ruling 2026-09-22 under Standard M; bridge: the research's P1/Comilog bridges over the Louessé at Makabana lie 2.3 km inside COG008 on the WB map; maintainer ruling 2026-09-22: no fixed crossing"
DOM001,Azua,DOM,DOM020,Peravia,DOM,river,Ocoa River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (both water-only); deterministic gap measurement (longest uncovered run 0.5 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Bani - Azua; Carretera San José - Palmar de Ocoa)"
DOM010,Hato Mayor,DOM,DOM027,San Pedro de Macoris,DOM,river,"Higuamo, Maguá and Casuí tributary network",True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research land, judge water-only); deterministic gap measurement (longest uncovered run 0.2 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Carretera Quisqueya - Consuelo; San Pedro de Macorís - Hato )"
DOM012,La Altagracia,DOM,DOM013,La Romana,DOM,river,Chavón River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (both water-only); deterministic gap measurement (longest uncovered run 0.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Ferrocarril La Romana - Batey Romanita; Rio Chavón; Río Chav)"
DOM013,La Romana,DOM,DOM027,San Pedro de Macoris,DOM,river,Cumayasa River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (both water-only); deterministic gap measurement (longest uncovered run 0.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Río Cumayasa)"
DZA030,Mostaganem,DZA,DZA032,Oran,DZA,river,Oued El Macta,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (both water-only); deterministic gap measurement (longest uncovered run 0.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify + adversarial-recheck: osm-screen no; adversarial-recheck yes (RN11 road culvert or short bridge); coordinates 44 m from the shared WB arc; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units; GPT-5.6 Sol adversarial recheck yes (RN11 Oued El Macta crossing), 0 m from the shared arc"
GHA001,Ashanti,GHA,GHA012,Bono,GHA,river,Tano basin streams,False,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research land, judge water-only); deterministic gap measurement (longest uncovered run 0.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: passes unknown: osm-screen no; adversarial-recheck no (The Ghana Highway Authority's Ashanti map shows the regional boundary, waterways); bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
GUY003,Demerara Mahaica (region N°4),GUY,GUY005,Essequibo Islands/west Demerara (region N°3),GUY,river,Demerara River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research water-only, judge land); deterministic gap measurement (longest uncovered run 6.6 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Bella Dam; Bharrat Jagdeo Demerara River Bridge; Demerara Ha)"
JAM002,Hanover,JAM,JAM010,Saint James,JAM,river,Great River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research water-only, judge land); deterministic gap measurement (longest uncovered run 0.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Ferris Cross - Reading Road; Hazelymph Road; No.47, 2C, St. )"
JAM007,Saint Ann,JAM,JAM011,Saint Mary,JAM,river,White River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research water-only, judge land); deterministic gap measurement (longest uncovered run 2.4 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Northern Coastal Highway; Old Spanish Bridge; yes)"
JOR007,Karak,JOR,JOR009,Madaba,JOR,river,Wadi al-Mujib tributaries,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research land, judge water-only); deterministic gap measurement (longest uncovered run 6.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (طريق الملك)"
LIE001,Balzers,LIE,LIE005,Planken,LIE,river,Samina (Saminabach),False,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (both water-only); deterministic gap measurement (longest uncovered run 0.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
LVA019,Burtnieku novads,LVA,LVA069,Naukšēnu novads,LVA,river,Seda River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (both water-only); deterministic gap measurement (longest uncovered run 0.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: passes unknown: osm-screen no; adversarial-recheck yes (Unnamed local-road culvert or short bridge); coordinates 7 m from the shared WB arc; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units; GPT-5.6 Sol adversarial recheck yes (Unnamed Seda local-road bridge/culvert), 213 m from the shared arc"
LVA019,Burtnieku novads,LVA,LVA090,Rūjienas novads,LVA,river,Rūja River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research water-only, judge land); deterministic gap measurement (longest uncovered run 3.5 km); maintainer map ruling 2026-09-14 under Standard M; bridge: passes unknown: osm-screen + adversarial-recheck (agree yes), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Valmiera — Rūjiena — Igaunijas robeža (Unguriņi); bridge)"
LVA019,Burtnieku novads,LVA,LVA108,Valkas novads,LVA,river,Vija River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (both water-only); deterministic gap measurement (longest uncovered run 0.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify + adversarial-recheck: osm-screen no; adversarial-recheck yes (V231/V112 local-road culvert); coordinates 2 m from the shared WB arc; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units; GPT-5.6 Sol adversarial recheck yes (V231 Vija crossing), 0 m from the shared arc"
MAR006,L'oriental,MAR,MAR011,Tanger-Tétouan-Al Hoceima,MAR,river,Oued Nekor,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research water-only, judge land); deterministic gap measurement (longest uncovered run 3.4 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (RN2)"
NAM002,Erongo,NAM,NAM007,Kunene,NAM,river,Ugab River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research water-only, judge land); deterministic gap measurement (longest uncovered run 9.9 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify + adversarial-recheck: osm-screen no; adversarial-recheck yes (C35 Ugab Bridge); coordinates 2 m from the shared WB arc; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (C35)"
NIC002,Carazo,NIC,NIC017,Rivas,NIC,river,Río Escalante,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (both water-only); deterministic gap measurement (longest uncovered run 0.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: passes unknown: osm-screen + adversarial-recheck (agree yes), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Carretera Litoral del Pacífico)"
PER020,Piura,PER,PER024,Tumbes,PER,river,"Quebrada Bocapán, Quebrada Fernández and coastal drainages",True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research land, judge water-only); deterministic gap measurement (longest uncovered run 5.9 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Carretera Panamericana Norte; Puente Mancora)"
SLV004,Cuscatlan,SLV,SLV011,San Vicente,SLV,river,Río Jiboa and upper tributary channels,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (research water-only, judge land); deterministic gap measurement (longest uncovered run 4.0 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify + adversarial-recheck: osm-screen no; adversarial-recheck yes (CA-1E road culvert or short bridge); coordinates 2 m from the shared WB arc; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units; GPT-5.6 Sol adversarial recheck yes (Pan-American Highway Jiboa crossing), 167 m from the shared arc"
TLS008,Lautem,TLS,TLS013,Viqueque,TLS,river,Irabere River,True,False,,cross-vendor,A,"2026-09-14 dc1 domestic creek band: HydroRIVERS >= 0.5 within geodesic 500 m of any reach and < 0.5 for reaches >= 10 m3/s, the band the 2026-07-10 gate had set aside as document-only (withdrawn 2026-09-12); GPT-5.6 Sol research + Sonnet-5 adversarial judgment (both water-only); deterministic gap measurement (longest uncovered run 0.5 km); maintainer map ruling 2026-09-14 under Standard M; bridge: osm-screen + agent-verify (agree), polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Estrada Iliomar - Viqueque)"
